Sale_ID,Date,Event_Type,Event_Name,Promotional_Type,Promotional_Budget,Sales_Revenue,ROI,City
SALE_01351,12/23/2022,International Event,Labour Day,Discount offers,124895,472650.20,2.78,Hyderabad
SALE_01352,12/30/2022,International Event,Labour Day,Social Media Campaigns,291334,934392.19,2.21,Larkana
SALE_01353,1/6/2023,International Event,Labour Day,Sponsorship of Local Events,278868,836745.45,2.00,Nawabshah
SALE_01354,1/13/2023,National Event,National Food Day,Recipe Contests,453243,1545713.06,2.41,Bahawalpur
SALE_01355,1/20/2023,National Event,National Food Day,Discount offers,396479,677513.22,0.71,Rahim Yar Khan
SALE_01356,1/27/2023,National Event,National Food Day,Celebrity Endorsements,558663,1271830.25,1.28,Karachi
SALE_01357,2/3/2023,Cultural Event,Wedding Season,Wedding Packages,484545,1356046.08,1.80,Lahore
SALE_01358,2/10/2023,Cultural Event,Wedding Season,In-Store Displays,861825,2533116.70,1.94,Islamabad
SALE_01359,2/17/2023,Cultural Event,Wedding Season,Celebrity Endorsements,419186,1187133.80,1.83,Faisalabad
SALE_01360,2/24/2023,Cultural Event,Wedding Season,Social Media Campaigns,178428,295396.76,0.66,Peshawar
SALE_01361,3/3/2023,International Event,National Health Day,Educational Campaigns,633897,2054623.36,2.24,Sukkur
SALE_01362,3/10/2023,International Event,National Health Day,Social Media Campaigns,296495,874378.88,1.95,Multan
SALE_01363,3/17/2023,International Event,National Health Day,Discount offers,211920,528933.25,1.50,Hyderabad
SALE_01364,3/24/2023,International Event,National Health Day,Partnership with Nutritionists,354898,1409387.06,2.97,Larkana
SALE_01365,3/31/2023,Islamic Event,Independence Day,Discount offers,265057,414708.07,0.56,Nawabshah
SALE_01366,4/7/2023,Islamic Event,Independence Day,TV and Radio Campaigns,559562,1466651.68,1.62,Bahawalpur
SALE_01367,4/14/2023,Islamic Event,Independence Day,Retail Partnerships,367159,1147318.47,2.12,Rahim Yar Khan
SALE_01368,4/21/2023,Islamic Event,Eid Ul Adha,Discount offers,842006,1584239.17,0.88,Karachi
SALE_01369,4/28/2023,Islamic Event,Eid Ul Adha,Social Media Campaigns,477645,1476463.65,2.09,Lahore
SALE_01370,5/5/2023,Islamic Event,Eid Ul Adha,Charity Promotions,918703,1587812.55,0.73,Islamabad
SALE_01371,5/12/2023,Islamic Event,Eid Ul Adha,Celebrity Endorsements,324183,1117757.06,2.45,Faisalabad
SALE_01372,5/19/2023,Islamic Event,Kashmir Day,Discount offers,276192,911638.14,2.30,Peshawar
SALE_01373,5/26/2023,Islamic Event,Kashmir Day,TV and Radio Campaigns,137732,455354.41,2.31,Sukkur
SALE_01374,6/2/2023,Islamic Event,Kashmir Day,Retail Partnerships,859784,3343936.01,2.89,Multan
SALE_01375,6/9/2023,National Event,Ramadan,Advertisements,602312,1680208.26,1.79,Hyderabad
SALE_01376,6/16/2023,National Event,Ramadan,Discount offers,658385,1278582.19,0.94,Larkana
SALE_01377,6/23/2023,National Event,Ramadan,Charity Promotions,457248,1417086.31,2.10,Nawabshah
SALE_01378,6/30/2023,National Event,Ramadan,Collaborations with National Events,585563,2194771.48,2.75,Bahawalpur
SALE_01379,7/7/2023,National Event,Ramadan,Social Media Campaigns,867727,2594577.46,1.99,Rahim Yar Khan
SALE_01380,7/14/2023,Islamic Event,Muharram,Charity Promotions,449617,1599307.30,2.56,Karachi
SALE_01381,7/21/2023,Islamic Event,Muharram,Social Media Campaigns,236556,596241.93,1.52,Lahore
SALE_01382,7/28/2023,Islamic Event,Muharram,Branding with Religious themes,601156,1102930.11,0.83,Islamabad
SALE_01383,8/4/2023,National Event,Eid Ul Fitr,Social Media Campaigns,750038,2303586.99,2.07,Faisalabad
SALE_01384,8/11/2023,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,440572,1038738.02,1.36,Peshawar
SALE_01385,8/18/2023,National Event,Eid Ul Fitr,Special Packaging,647841,1054894.63,0.63,Sukkur
SALE_01386,8/25/2023,National Event,Eid Ul Fitr,Collaborations with NGOs,502868,1645146.26,2.27,Multan
SALE_01387,9/1/2023,International Event,Labour Day,Discount offers,530478,835724.77,0.58,Hyderabad
SALE_01388,9/8/2023,International Event,Labour Day,Social Media Campaigns,751055,2455449.20,2.27,Larkana
SALE_01389,9/15/2023,International Event,Labour Day,Sponsorship of Local Events,800757,3150097.09,2.93,Nawabshah
SALE_01390,9/22/2023,National Event,National Food Day,Recipe Contests,719653,1466895.37,1.04,Bahawalpur
SALE_01391,9/29/2023,National Event,National Food Day,Discount offers,750134,1998452.61,1.66,Rahim Yar Khan
SALE_01392,10/6/2023,National Event,National Food Day,Celebrity Endorsements,343168,1188619.75,2.46,Karachi
SALE_01393,10/13/2023,Cultural Event,Wedding Season,Wedding Packages,839995,2580486.26,2.07,Lahore
SALE_01394,10/20/2023,Cultural Event,Wedding Season,In-Store Displays,216808,472128.05,1.18,Islamabad
SALE_01395,10/27/2023,Cultural Event,Wedding Season,Celebrity Endorsements,793010,2141656.86,1.70,Faisalabad
SALE_01396,11/3/2023,Cultural Event,Wedding Season,Social Media Campaigns,567827,2215653.74,2.90,Peshawar
SALE_01397,11/10/2023,International Event,National Health Day,Educational Campaigns,924976,3013494.44,2.26,Sukkur
SALE_01398,11/17/2023,International Event,National Health Day,Social Media Campaigns,128391,309544.74,1.41,Multan
SALE_01399,11/24/2023,International Event,National Health Day,Discount offers,267822,769491.77,1.87,Hyderabad
SALE_01400,12/1/2023,International Event,National Health Day,Partnership with Nutritionists,198400,483966.52,1.44,Larkana
SALE_01401,12/8/2023,Islamic Event,Independence Day,Discount offers,718001,2181487.18,2.04,Nawabshah
SALE_01402,12/15/2023,Islamic Event,Independence Day,TV and Radio Campaigns,338088,776918.88,1.30,Bahawalpur
SALE_01403,12/22/2023,Islamic Event,Independence Day,Retail Partnerships,277520,509091.39,0.83,Rahim Yar Khan
SALE_01404,12/29/2023,Islamic Event,Eid Ul Adha,Discount offers,476582,902625.91,0.89,Karachi
SALE_01405,1/5/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,255119,862522.78,2.38,Lahore
SALE_01406,1/12/2024,Islamic Event,Eid Ul Adha,Charity Promotions,777151,2491260.98,2.21,Islamabad
SALE_01407,1/19/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,517103,967949.62,0.87,Faisalabad
SALE_01408,1/26/2024,Islamic Event,Kashmir Day,Discount offers,260538,904930.55,2.47,Peshawar
SALE_01409,2/2/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,303253,463499.12,0.53,Sukkur
SALE_01410,2/9/2024,Islamic Event,Kashmir Day,Retail Partnerships,872603,2134045.50,1.45,Multan
SALE_01411,2/16/2024,National Event,Ramadan,Advertisements,402991,701078.12,0.74,Hyderabad
SALE_01412,2/23/2024,National Event,Ramadan,Discount offers,672962,1133189.85,0.68,Larkana
SALE_01413,3/1/2024,National Event,Ramadan,Charity Promotions,406695,812514.70,1.00,Nawabshah
SALE_01414,3/8/2024,National Event,Ramadan,Collaborations with National Events,948817,3070601.90,2.24,Bahawalpur
SALE_01415,3/15/2024,National Event,Ramadan,Social Media Campaigns,734536,1827485.68,1.49,Rahim Yar Khan
SALE_01416,3/22/2024,Islamic Event,Muharram,Charity Promotions,619693,1367127.61,1.21,Karachi
SALE_01417,3/29/2024,Islamic Event,Muharram,Social Media Campaigns,701958,2611076.18,2.72,Lahore
SALE_01418,4/5/2024,Islamic Event,Muharram,Branding with Religious themes,148628,553483.57,2.72,Islamabad
SALE_01419,4/12/2024,National Event,Eid Ul Fitr,Social Media Campaigns,904261,2692946.59,1.98,Faisalabad
SALE_01420,4/19/2024,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,296015,514826.37,0.74,Peshawar
SALE_01421,4/26/2024,National Event,Eid Ul Fitr,Special Packaging,532023,1533770.70,1.88,Sukkur
SALE_01422,5/3/2024,National Event,Eid Ul Fitr,Collaborations with NGOs,488173,1628635.67,2.34,Multan
SALE_01423,5/10/2024,International Event,Labour Day,Discount offers,972633,2892150.95,1.97,Hyderabad
SALE_01424,5/17/2024,International Event,Labour Day,Social Media Campaigns,606263,1123394.39,0.85,Larkana
SALE_01425,5/24/2024,International Event,Labour Day,Sponsorship of Local Events,692031,2007298.50,1.90,Nawabshah
SALE_01426,5/31/2024,National Event,National Food Day,Recipe Contests,142772,319126.24,1.24,Bahawalpur
SALE_01427,6/7/2024,National Event,National Food Day,Discount offers,382576,1201201.78,2.14,Rahim Yar Khan
SALE_01428,6/14/2024,National Event,National Food Day,Celebrity Endorsements,360656,1126296.58,2.12,Karachi
SALE_01429,6/21/2024,Cultural Event,Wedding Season,Wedding Packages,637066,1941299.14,2.05,Lahore
SALE_01430,6/28/2024,Cultural Event,Wedding Season,In-Store Displays,985399,1634368.78,0.66,Islamabad
SALE_01431,7/5/2024,Cultural Event,Wedding Season,Celebrity Endorsements,463219,1564374.57,2.38,Faisalabad
SALE_01432,7/12/2024,Cultural Event,Wedding Season,Social Media Campaigns,341287,1222254.89,2.58,Peshawar
SALE_01433,7/19/2024,International Event,National Health Day,Educational Campaigns,263171,474155.04,0.80,Sukkur
SALE_01434,7/26/2024,International Event,National Health Day,Social Media Campaigns,797841,2508775.05,2.14,Multan
SALE_01435,8/2/2024,International Event,National Health Day,Discount offers,336406,1077286.90,2.20,Hyderabad
SALE_01436,8/9/2024,International Event,National Health Day,Partnership with Nutritionists,799059,2382103.85,1.98,Larkana
SALE_01437,8/16/2024,Islamic Event,Independence Day,Discount offers,209762,822615.54,2.92,Nawabshah
SALE_01438,8/23/2024,Islamic Event,Independence Day,TV and Radio Campaigns,480929,1706119.80,2.55,Bahawalpur
SALE_01439,8/30/2024,Islamic Event,Independence Day,Retail Partnerships,257189,489035.35,0.90,Rahim Yar Khan
SALE_01440,9/6/2024,Islamic Event,Eid Ul Adha,Discount offers,417247,692145.42,0.66,Karachi
SALE_01441,9/13/2024,Islamic Event,Eid Ul Adha,Social Media Campaigns,977015,2385148.68,1.44,Lahore
SALE_01442,9/20/2024,Islamic Event,Eid Ul Adha,Charity Promotions,734372,2852142.71,2.88,Islamabad
SALE_01443,9/27/2024,Islamic Event,Eid Ul Adha,Celebrity Endorsements,885654,3176326.49,2.59,Faisalabad
SALE_01444,10/4/2024,Islamic Event,Kashmir Day,Discount offers,114047,190695.69,0.67,Peshawar
SALE_01445,10/11/2024,Islamic Event,Kashmir Day,TV and Radio Campaigns,245888,600730.82,1.44,Sukkur
SALE_01446,10/18/2024,Islamic Event,Kashmir Day,Retail Partnerships,784869,1535011.86,0.96,Multan
SALE_01447,10/25/2024,National Event,Ramadan,Advertisements,204031,532289.48,1.61,Hyderabad
SALE_01448,11/1/2024,National Event,Ramadan,Discount offers,696148,2628162.77,2.78,Larkana
SALE_01449,11/8/2024,National Event,Ramadan,Charity Promotions,470840,954190.19,1.03,Nawabshah
SALE_01450,11/15/2024,National Event,Ramadan,Collaborations with National Events,382422,1226537.59,2.21,Bahawalpur
SALE_01451,11/22/2024,National Event,Ramadan,Social Media Campaigns,804078,2487992.33,2.09,Rahim Yar Khan
SALE_01452,11/29/2024,Islamic Event,Muharram,Charity Promotions,373343,587327.05,0.57,Karachi
SALE_01453,12/6/2024,Islamic Event,Muharram,Social Media Campaigns,626950,2022018.24,2.23,Lahore
SALE_01454,12/13/2024,Islamic Event,Muharram,Branding with Religious themes,887592,2878846.57,2.24,Islamabad
SALE_01455,12/20/2024,National Event,Eid Ul Fitr,Social Media Campaigns,232598,918985.08,2.95,Faisalabad
SALE_01456,1/1/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,243392,699292.99,1.87,Peshawar
SALE_01457,1/8/2021,National Event,Eid Ul Fitr,Special Packaging,894758,1452266.54,0.62,Sukkur
SALE_01458,1/15/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,962288,3449851.24,2.59,Multan
SALE_01459,1/22/2021,International Event,Labour Day,Discount offers,725506,2386116.93,2.29,Hyderabad
SALE_01460,1/29/2021,International Event,Labour Day,Social Media Campaigns,226041,899547.86,2.98,Larkana
SALE_01461,2/5/2021,International Event,Labour Day,Sponsorship of Local Events,712296,2243267.53,2.15,Nawabshah
SALE_01462,2/12/2021,National Event,National Food Day,Recipe Contests,396378,873114.95,1.20,Bahawalpur
SALE_01463,2/19/2021,National Event,National Food Day,Discount offers,492788,915716.61,0.86,Rahim Yar Khan
SALE_01464,2/26/2021,National Event,National Food Day,Celebrity Endorsements,838349,1463008.64,0.75,Karachi
SALE_01465,3/5/2021,Cultural Event,Wedding Season,Wedding Packages,392209,1351242.88,2.45,Lahore
SALE_01466,3/12/2021,Cultural Event,Wedding Season,In-Store Displays,542072,1208116.96,1.23,Islamabad
SALE_01467,3/19/2021,Cultural Event,Wedding Season,Celebrity Endorsements,991774,2742392.52,1.77,Faisalabad
SALE_01468,3/26/2021,Cultural Event,Wedding Season,Social Media Campaigns,923066,1815296.64,0.97,Peshawar
SALE_01469,4/2/2021,International Event,National Health Day,Educational Campaigns,612817,1109760.74,0.81,Sukkur
SALE_01470,4/9/2021,International Event,National Health Day,Social Media Campaigns,333224,648129.80,0.95,Multan
SALE_01471,4/16/2021,International Event,National Health Day,Discount offers,894770,2486487.12,1.78,Hyderabad
SALE_01472,4/23/2021,International Event,National Health Day,Partnership with Nutritionists,229163,422836.12,0.85,Larkana
SALE_01473,4/30/2021,Islamic Event,Independence Day,Discount offers,853355,1280168.05,0.50,Nawabshah
SALE_01474,5/7/2021,Islamic Event,Independence Day,TV and Radio Campaigns,617188,1559758.03,1.53,Bahawalpur
SALE_01475,5/14/2021,Islamic Event,Independence Day,Retail Partnerships,250212,660289.04,1.64,Rahim Yar Khan
SALE_01476,5/21/2021,Islamic Event,Eid Ul Adha,Discount offers,957685,3393299.84,2.54,Karachi
SALE_01477,5/28/2021,Islamic Event,Eid Ul Adha,Social Media Campaigns,553034,1704467.34,2.08,Lahore
SALE_01478,6/4/2021,Islamic Event,Eid Ul Adha,Charity Promotions,781310,1567938.75,1.01,Islamabad
SALE_01479,6/11/2021,Islamic Event,Eid Ul Adha,Celebrity Endorsements,119044,368232.82,2.09,Faisalabad
SALE_01480,6/18/2021,Islamic Event,Kashmir Day,Discount offers,423301,1548935.07,2.66,Peshawar
SALE_01481,6/25/2021,Islamic Event,Kashmir Day,TV and Radio Campaigns,844952,2928115.99,2.47,Sukkur
SALE_01482,7/2/2021,Islamic Event,Kashmir Day,Retail Partnerships,373179,594957.38,0.59,Multan
SALE_01483,7/9/2021,National Event,Ramadan,Advertisements,172877,344033.58,0.99,Hyderabad
SALE_01484,7/16/2021,National Event,Ramadan,Discount offers,132298,455388.59,2.44,Larkana
SALE_01485,7/23/2021,National Event,Ramadan,Charity Promotions,384611,625210.27,0.63,Nawabshah
SALE_01486,7/30/2021,National Event,Ramadan,Collaborations with National Events,316922,886456.64,1.80,Bahawalpur
SALE_01487,8/6/2021,National Event,Ramadan,Social Media Campaigns,521717,1691722.64,2.24,Rahim Yar Khan
SALE_01488,8/13/2021,Islamic Event,Muharram,Charity Promotions,415566,1137655.88,1.74,Karachi
SALE_01489,8/20/2021,Islamic Event,Muharram,Social Media Campaigns,549234,1832862.80,2.34,Lahore
SALE_01490,8/27/2021,Islamic Event,Muharram,Branding with Religious themes,693753,2396857.68,2.45,Islamabad
SALE_01491,9/3/2021,National Event,Eid Ul Fitr,Social Media Campaigns,187259,346413.10,0.85,Faisalabad
SALE_01492,9/10/2021,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,599212,2030079.06,2.39,Peshawar
SALE_01493,9/17/2021,National Event,Eid Ul Fitr,Special Packaging,928055,3505432.04,2.78,Sukkur
SALE_01494,9/24/2021,National Event,Eid Ul Fitr,Collaborations with NGOs,913958,2647238.63,1.90,Multan
SALE_01495,10/1/2021,International Event,Labour Day,Discount offers,791628,1861524.15,1.35,Hyderabad
SALE_01496,10/8/2021,International Event,Labour Day,Social Media Campaigns,674854,1472975.65,1.18,Larkana
SALE_01497,10/15/2021,International Event,Labour Day,Sponsorship of Local Events,355465,681250.28,0.92,Nawabshah
SALE_01498,10/22/2021,National Event,National Food Day,Recipe Contests,156952,299620.92,0.91,Bahawalpur
SALE_01499,10/29/2021,National Event,National Food Day,Discount offers,528241,1937765.49,2.67,Rahim Yar Khan
SALE_01500,11/5/2021,National Event,National Food Day,Celebrity Endorsements,388672,658864.49,0.70,Karachi
SALE_01501,11/12/2021,Cultural Event,Wedding Season,Wedding Packages,450683,1599706.98,2.55,Lahore
SALE_01502,11/19/2021,Cultural Event,Wedding Season,In-Store Displays,837594,1274958.29,0.52,Islamabad
SALE_01503,11/26/2021,Cultural Event,Wedding Season,Celebrity Endorsements,123858,295474.63,1.39,Faisalabad
SALE_01504,12/3/2021,Cultural Event,Wedding Season,Social Media Campaigns,217011,723222.02,2.33,Peshawar
SALE_01505,12/10/2021,International Event,National Health Day,Educational Campaigns,418784,1443803.83,2.45,Sukkur
SALE_01506,12/17/2021,International Event,National Health Day,Social Media Campaigns,427049,1253297.16,1.93,Multan
SALE_01507,12/24/2021,International Event,National Health Day,Discount offers,372862,1123592.36,2.01,Hyderabad
SALE_01508,12/31/2021,International Event,National Health Day,Partnership with Nutritionists,980193,1779229.56,0.82,Larkana
SALE_01509,1/7/2022,Islamic Event,Independence Day,Discount offers,726528,1629365.85,1.24,Nawabshah
SALE_01510,1/14/2022,Islamic Event,Independence Day,TV and Radio Campaigns,520950,1923573.00,2.69,Bahawalpur
SALE_01511,1/21/2022,Islamic Event,Independence Day,Retail Partnerships,580071,1112382.63,0.92,Rahim Yar Khan
SALE_01512,1/28/2022,Islamic Event,Eid Ul Adha,Discount offers,677970,2284926.64,2.37,Karachi
SALE_01513,2/4/2022,Islamic Event,Eid Ul Adha,Social Media Campaigns,188920,531126.77,1.81,Lahore
SALE_01514,2/11/2022,Islamic Event,Eid Ul Adha,Charity Promotions,194155,617696.02,2.18,Islamabad
SALE_01515,2/18/2022,Islamic Event,Eid Ul Adha,Celebrity Endorsements,240567,751811.61,2.13,Faisalabad
SALE_01516,2/25/2022,Islamic Event,Kashmir Day,Discount offers,289125,492190.36,0.70,Peshawar
SALE_01517,3/4/2022,Islamic Event,Kashmir Day,TV and Radio Campaigns,734206,2320219.37,2.16,Sukkur
SALE_01518,3/11/2022,Islamic Event,Kashmir Day,Retail Partnerships,112884,383043.08,2.39,Multan
SALE_01519,3/18/2022,National Event,Ramadan,Advertisements,887434,1657764.27,0.87,Hyderabad
SALE_01520,3/25/2022,National Event,Ramadan,Discount offers,792258,2078117.37,1.62,Larkana
SALE_01521,4/1/2022,National Event,Ramadan,Charity Promotions,438899,1137048.54,1.59,Nawabshah
SALE_01522,4/8/2022,National Event,Ramadan,Collaborations with National Events,402891,841841.12,1.09,Bahawalpur
SALE_01523,4/15/2022,National Event,Ramadan,Social Media Campaigns,612467,2019990.06,2.30,Rahim Yar Khan
SALE_01524,4/22/2022,Islamic Event,Muharram,Charity Promotions,761462,2913994.31,2.83,Karachi
SALE_01525,4/29/2022,Islamic Event,Muharram,Social Media Campaigns,129110,396565.78,2.07,Lahore
SALE_01526,5/6/2022,Islamic Event,Muharram,Branding with Religious themes,222481,630629.70,1.83,Islamabad
SALE_01527,5/13/2022,National Event,Eid Ul Fitr,Social Media Campaigns,789191,2279915.68,1.89,Faisalabad
SALE_01528,5/20/2022,National Event,Eid Ul Fitr,Promotions For Kashmir Relief,134044,521160.35,2.89,Peshawar
